date,location,server,cluster,kpi
2024-01-28,Hyderabad,AMD,10000000000514,65.06
2024-01-29,Hyderabad,AMD,10000000000514,79.08
2024-01-30,Hyderabad,AMD,10000000000514,77.17
2024-01-01,Hyderabad,AMD,10000000000515,67.89
2024-01-02,Hyderabad,AMD,10000000000515,70.1
2024-01-03,Hyderabad,AMD,10000000000515,25.08
2024-01-04,Hyderabad,AMD,10000000000515,35.1
2024-01-05,Hyderabad,AMD,10000000000515,96.64
2024-01-06,Hyderabad,AMD,10000000000515,30.56
2024-01-07,Hyderabad,AMD,10000000000515,82.63
2024-01-08,Hyderabad,AMD,10000000000515,99.2
2024-01-09,Hyderabad,AMD,10000000000515,40.6
2024-01-10,Hyderabad,AMD,10000000000515,34.62
2024-01-11,Hyderabad,AMD,10000000000515,21.03
2024-01-12,Hyderabad,AMD,10000000000515,36.76
2024-01-13,Hyderabad,AMD,10000000000515,67.56
2024-01-14,Hyderabad,AMD,10000000000515,14.98
2024-01-15,Hyderabad,AMD,10000000000515,77.77
2024-01-16,Hyderabad,AMD,10000000000515,98.83
2024-01-17,Hyderabad,AMD,10000000000515,50.04
2024-01-18,Hyderabad,AMD,10000000000515,32.93
2024-01-19,Hyderabad,AMD,10000000000515,71.46
2024-01-20,Hyderabad,AMD,10000000000515,57.3
2024-01-21,Hyderabad,AMD,10000000000515,51.66
2024-01-22,Hyderabad,AMD,10000000000515,64.43
2024-01-23,Hyderabad,AMD,10000000000515,19.75
2024-01-24,Hyderabad,AMD,10000000000515,80.61
2024-01-25,Hyderabad,AMD,10000000000515,25.41
2024-01-26,Hyderabad,AMD,10000000000515,76.19
2024-01-27,Hyderabad,AMD,10000000000515,32.04
2024-01-28,Hyderabad,AMD,10000000000515,31.77
2024-01-29,Hyderabad,AMD,10000000000515,84.91
2024-01-30,Hyderabad,AMD,10000000000515,51.64
2024-01-01,Hyderabad,INTEL,10000000000516,46.98
2024-01-02,Hyderabad,INTEL,10000000000516,79.22
2024-01-03,Hyderabad,INTEL,10000000000516,77.57
2024-01-04,Hyderabad,INTEL,10000000000516,15.54
2024-01-05,Hyderabad,INTEL,10000000000516,28.75
2024-01-06,Hyderabad,INTEL,10000000000516,14.66
2024-01-07,Hyderabad,INTEL,10000000000516,101.77
2024-01-08,Hyderabad,INTEL,10000000000516,57.74
2024-01-09,Hyderabad,INTEL,10000000000516,18.45
2024-01-10,Hyderabad,INTEL,10000000000516,19.65
2024-01-11,Hyderabad,INTEL,10000000000516,60.31
2024-01-12,Hyderabad,INTEL,10000000000516,24.35
2024-01-13,Hyderabad,INTEL,10000000000516,46.19
2024-01-14,Hyderabad,INTEL,10000000000516,100.13
2024-01-15,Hyderabad,INTEL,10000000000516,82.67
2024-01-16,Hyderabad,INTEL,10000000000516,50.09
2024-01-17,Hyderabad,INTEL,10000000000516,13.53
2024-01-18,Hyderabad,INTEL,10000000000516,33.58
2024-01-19,Hyderabad,INTEL,10000000000516,34.24
2024-01-20,Hyderabad,INTEL,10000000000516,43.71
2024-01-21,Hyderabad,INTEL,10000000000516,92.55
2024-01-22,Hyderabad,INTEL,10000000000516,12.81
2024-01-23,Hyderabad,INTEL,10000000000516,26.12
2024-01-24,Hyderabad,INTEL,10000000000516,13.81
2024-01-25,Hyderabad,INTEL,10000000000516,88.78
2024-01-26,Hyderabad,INTEL,10000000000516,81.66
2024-01-27,Hyderabad,INTEL,10000000000516,79.09
2024-01-28,Hyderabad,INTEL,10000000000516,24.62
2024-01-29,Hyderabad,INTEL,10000000000516,94.79
2024-01-30,Hyderabad,INTEL,10000000000516,30.53
2024-01-01,Hyderabad,AMD,10000000000517,29.63
2024-01-02,Hyderabad,AMD,10000000000517,86.17
2024-01-03,Hyderabad,AMD,10000000000517,71.38
2024-01-04,Hyderabad,AMD,10000000000517,85.14
2024-01-05,Hyderabad,AMD,10000000000517,82.37
2024-01-06,Hyderabad,AMD,10000000000517,21.7
2024-01-07,Hyderabad,AMD,10000000000517,93.27
2024-01-08,Hyderabad,AMD,10000000000517,80.54
2024-01-09,Hyderabad,AMD,10000000000517,51.89
2024-01-10,Hyderabad,AMD,10000000000517,67.21
2024-01-11,Hyderabad,AMD,10000000000517,73.26
2024-01-12,Hyderabad,AMD,10000000000517,49.07
2024-01-13,Hyderabad,AMD,10000000000517,66.49
2024-01-14,Hyderabad,AMD,10000000000517,58.63
2024-01-15,Hyderabad,AMD,10000000000517,94.46
2024-01-16,Hyderabad,AMD,10000000000517,15.75
2024-01-17,Hyderabad,AMD,10000000000517,46.48
2024-01-18,Hyderabad,AMD,10000000000517,19.21
2024-01-19,Hyderabad,AMD,10000000000517,49.44
2024-01-20,Hyderabad,AMD,10000000000517,33.26
2024-01-21,Hyderabad,AMD,10000000000517,92.83
2024-01-22,Hyderabad,AMD,10000000000517,84.31
2024-01-23,Hyderabad,AMD,10000000000517,17.95
2024-01-24,Hyderabad,AMD,10000000000517,22.88
2024-01-25,Hyderabad,AMD,10000000000517,64.35
2024-01-26,Hyderabad,AMD,10000000000517,19.21
2024-01-27,Hyderabad,AMD,10000000000517,22.17
2024-01-28,Hyderabad,AMD,10000000000517,22.35
2024-01-29,Hyderabad,AMD,10000000000517,13.85
2024-01-30,Hyderabad,AMD,10000000000517,45.83
2024-01-01,Hyderabad,AMD,10000000000518,15.14
2024-01-02,Hyderabad,AMD,10000000000518,68.19
2024-01-03,Hyderabad,AMD,10000000000518,19.81
2024-01-04,Hyderabad,AMD,10000000000518,35.19
2024-01-05,Hyderabad,AMD,10000000000518,30.0
2024-01-06,Hyderabad,AMD,10000000000518,80.56
2024-01-07,Hyderabad,AMD,10000000000518,15.93
2024-01-08,Hyderabad,AMD,10000000000518,85.46
2024-01-09,Hyderabad,AMD,10000000000518,43.34
2024-01-10,Hyderabad,AMD,10000000000518,87.88
2024-01-11,Hyderabad,AMD,10000000000518,30.35
2024-01-12,Hyderabad,AMD,10000000000518,75.07
2024-01-13,Hyderabad,AMD,10000000000518,63.02
2024-01-14,Hyderabad,AMD,10000000000518,77.12
2024-01-15,Hyderabad,AMD,10000000000518,55.83
2024-01-16,Hyderabad,AMD,10000000000518,11.59
2024-01-17,Hyderabad,AMD,10000000000518,63.0
2024-01-18,Hyderabad,AMD,10000000000518,92.8
2024-01-19,Hyderabad,AMD,10000000000518,81.74
2024-01-20,Hyderabad,AMD,10000000000518,57.94
2024-01-21,Hyderabad,AMD,10000000000518,18.85
2024-01-22,Hyderabad,AMD,10000000000518,94.51
2024-01-23,Hyderabad,AMD,10000000000518,47.31
2024-01-24,Hyderabad,AMD,10000000000518,94.57
2024-01-25,Hyderabad,AMD,10000000000518,13.18
2024-01-26,Hyderabad,AMD,10000000000518,59.15
2024-01-27,Hyderabad,AMD,10000000000518,34.49
2024-01-28,Hyderabad,AMD,10000000000518,23.11
2024-01-29,Hyderabad,AMD,10000000000518,20.53
2024-01-30,Hyderabad,AMD,10000000000518,18.96
2024-01-01,Hyderabad,AMD,10000000000519,22.98
2024-01-02,Hyderabad,AMD,10000000000519,70.98
2024-01-03,Hyderabad,AMD,10000000000519,80.64
2024-01-04,Hyderabad,AMD,10000000000519,35.44
2024-01-05,Hyderabad,AMD,10000000000519,42.57
2024-01-06,Hyderabad,AMD,10000000000519,33.65
2024-01-07,Hyderabad,AMD,10000000000519,44.32
2024-01-08,Hyderabad,AMD,10000000000519,89.97
2024-01-09,Hyderabad,AMD,10000000000519,55.6
2024-01-10,Hyderabad,AMD,10000000000519,22.7
2024-01-11,Hyderabad,AMD,10000000000519,95.15
2024-01-12,Hyderabad,AMD,10000000000519,15.18
2024-01-13,Hyderabad,AMD,10000000000519,46.22
2024-01-14,Hyderabad,AMD,10000000000519,19.82
2024-01-15,Hyderabad,AMD,10000000000519,33.15
2024-01-16,Hyderabad,AMD,10000000000519,64.08
2024-01-17,Hyderabad,AMD,10000000000519,28.74
2024-01-18,Hyderabad,AMD,10000000000519,53.27
2024-01-19,Hyderabad,AMD,10000000000519,61.92
2024-01-20,Hyderabad,AMD,10000000000519,60.62
2024-01-21,Hyderabad,AMD,10000000000519,23.79
2024-01-22,Hyderabad,AMD,10000000000519,35.0
2024-01-23,Hyderabad,AMD,10000000000519,19.57
2024-01-24,Hyderabad,AMD,10000000000519,29.72
2024-01-25,Hyderabad,AMD,10000000000519,58.81
2024-01-26,Hyderabad,AMD,10000000000519,34.19
2024-01-27,Hyderabad,AMD,10000000000519,18.28
2024-01-28,Hyderabad,AMD,10000000000519,17.39
2024-01-29,Hyderabad,AMD,10000000000519,101.69
2024-01-30,Hyderabad,AMD,10000000000519,67.1
2024-01-01,Hyderabad,AMD,10000000000520,25.19
2024-01-02,Hyderabad,AMD,10000000000520,28.01
2024-01-03,Hyderabad,AMD,10000000000520,98.13
2024-01-04,Hyderabad,AMD,10000000000520,65.73
2024-01-05,Hyderabad,AMD,10000000000520,48.98
2024-01-06,Hyderabad,AMD,10000000000520,17.12
2024-01-07,Hyderabad,AMD,10000000000520,30.02
2024-01-08,Hyderabad,AMD,10000000000520,98.86
2024-01-09,Hyderabad,AMD,10000000000520,71.13
2024-01-10,Hyderabad,AMD,10000000000520,28.3
2024-01-11,Hyderabad,AMD,10000000000520,48.5
2024-01-12,Hyderabad,AMD,10000000000520,88.45
2024-01-13,Hyderabad,AMD,10000000000520,51.7
2024-01-14,Hyderabad,AMD,10000000000520,96.01
2024-01-15,Hyderabad,AMD,10000000000520,65.32
2024-01-16,Hyderabad,AMD,10000000000520,28.74
2024-01-17,Hyderabad,AMD,10000000000520,69.06
2024-01-18,Hyderabad,AMD,10000000000520,56.24
2024-01-19,Hyderabad,AMD,10000000000520,17.86
2024-01-20,Hyderabad,AMD,10000000000520,100.77
2024-01-21,Hyderabad,AMD,10000000000520,73.62
2024-01-22,Hyderabad,AMD,10000000000520,82.25
2024-01-23,Hyderabad,AMD,10000000000520,59.06
2024-01-24,Hyderabad,AMD,10000000000520,17.03
2024-01-25,Hyderabad,AMD,10000000000520,98.13
2024-01-26,Hyderabad,AMD,10000000000520,26.84
2024-01-27,Hyderabad,AMD,10000000000520,31.91
2024-01-28,Hyderabad,AMD,10000000000520,13.52
2024-01-29,Hyderabad,AMD,10000000000520,35.94
2024-01-30,Hyderabad,AMD,10000000000520,76.77
2024-01-01,Hyderabad,AMD,10000000000521,25.74
2024-01-02,Hyderabad,AMD,10000000000521,23.59
2024-01-03,Hyderabad,AMD,10000000000521,91.15
2024-01-04,Hyderabad,AMD,10000000000521,98.09
2024-01-05,Hyderabad,AMD,10000000000521,7.47
2024-01-06,Hyderabad,AMD,10000000000521,34.21
2024-01-07,Hyderabad,AMD,10000000000521,40.69
2024-01-08,Hyderabad,AMD,10000000000521,33.19
2024-01-09,Hyderabad,AMD,10000000000521,45.99
2024-01-10,Hyderabad,AMD,10000000000521,52.19
2024-01-11,Hyderabad,AMD,10000000000521,70.56
2024-01-12,Hyderabad,AMD,10000000000521,39.43
2024-01-13,Hyderabad,AMD,10000000000521,60.03
2024-01-14,Hyderabad,AMD,10000000000521,92.64
2024-01-15,Hyderabad,AMD,10000000000521,74.22
2024-01-16,Hyderabad,AMD,10000000000521,46.84
2024-01-17,Hyderabad,AMD,10000000000521,95.26
2024-01-18,Hyderabad,AMD,10000000000521,60.91
2024-01-19,Hyderabad,AMD,10000000000521,88.72
2024-01-20,Hyderabad,AMD,10000000000521,64.75
2024-01-21,Hyderabad,AMD,10000000000521,96.93
2024-01-22,Hyderabad,AMD,10000000000521,82.2
2024-01-23,Hyderabad,AMD,10000000000521,15.99
2024-01-24,Hyderabad,AMD,10000000000521,34.67
2024-01-25,Hyderabad,AMD,10000000000521,92.53
2024-01-26,Hyderabad,AMD,10000000000521,74.97
2024-01-27,Hyderabad,AMD,10000000000521,19.57
2024-01-28,Hyderabad,AMD,10000000000521,82.96
2024-01-29,Hyderabad,AMD,10000000000521,58.15
2024-01-30,Hyderabad,AMD,10000000000521,38.05
2024-01-01,Hyderabad,INTEL,10000000000522,55.78
2024-01-02,Hyderabad,INTEL,10000000000522,25.6
2024-01-03,Hyderabad,INTEL,10000000000522,52.2
2024-01-04,Hyderabad,INTEL,10000000000522,80.68
2024-01-05,Hyderabad,INTEL,10000000000522,11.23
2024-01-06,Hyderabad,INTEL,10000000000522,32.26
2024-01-07,Hyderabad,INTEL,10000000000522,78.21
2024-01-08,Hyderabad,INTEL,10000000000522,39.57
2024-01-09,Hyderabad,INTEL,10000000000522,30.07
2024-01-10,Hyderabad,INTEL,10000000000522,11.09
2024-01-11,Hyderabad,INTEL,10000000000522,75.2
2024-01-12,Hyderabad,INTEL,10000000000522,95.54
2024-01-13,Hyderabad,INTEL,10000000000522,94.81
2024-01-14,Hyderabad,INTEL,10000000000522,44.22
2024-01-15,Hyderabad,INTEL,10000000000522,28.27
2024-01-16,Hyderabad,INTEL,10000000000522,42.5
2024-01-17,Hyderabad,INTEL,10000000000522,56.38
2024-01-18,Hyderabad,INTEL,10000000000522,41.3
2024-01-19,Hyderabad,INTEL,10000000000522,14.0
2024-01-20,Hyderabad,INTEL,10000000000522,103.25
2024-01-21,Hyderabad,INTEL,10000000000522,23.2
2024-01-22,Hyderabad,INTEL,10000000000522,77.01
2024-01-23,Hyderabad,INTEL,10000000000522,68.31
2024-01-24,Hyderabad,INTEL,10000000000522,89.88
2024-01-25,Hyderabad,INTEL,10000000000522,81.6
2024-01-26,Hyderabad,INTEL,10000000000522,46.07
2024-01-27,Hyderabad,INTEL,10000000000522,83.87
2024-01-28,Hyderabad,INTEL,10000000000522,33.36
2024-01-29,Hyderabad,INTEL,10000000000522,19.6
2024-01-30,Hyderabad,INTEL,10000000000522,18.24
2024-01-01,Hyderabad,INTEL,10000000000523,34.51
2024-01-02,Hyderabad,INTEL,10000000000523,38.28
2024-01-03,Hyderabad,INTEL,10000000000523,87.05
2024-01-04,Hyderabad,INTEL,10000000000523,40.13
2024-01-05,Hyderabad,INTEL,10000000000523,53.29
2024-01-06,Hyderabad,INTEL,10000000000523,87.28
2024-01-07,Hyderabad,INTEL,10000000000523,22.93
2024-01-08,Hyderabad,INTEL,10000000000523,6.47
2024-01-09,Hyderabad,INTEL,10000000000523,79.9
2024-01-10,Hyderabad,INTEL,10000000000523,63.08
2024-01-11,Hyderabad,INTEL,10000000000523,53.6
2024-01-12,Hyderabad,INTEL,10000000000523,28.67
2024-01-13,Hyderabad,INTEL,10000000000523,15.65
2024-01-14,Hyderabad,INTEL,10000000000523,18.22
2024-01-15,Hyderabad,INTEL,10000000000523,98.2
2024-01-16,Hyderabad,INTEL,10000000000523,55.61
2024-01-17,Hyderabad,INTEL,10000000000523,10.4
2024-01-18,Hyderabad,INTEL,10000000000523,95.25
2024-01-19,Hyderabad,INTEL,10000000000523,12.83
2024-01-20,Hyderabad,INTEL,10000000000523,86.11
2024-01-21,Hyderabad,INTEL,10000000000523,13.8
2024-01-22,Hyderabad,INTEL,10000000000523,28.21
2024-01-23,Hyderabad,INTEL,10000000000523,93.53
2024-01-24,Hyderabad,INTEL,10000000000523,36.11
2024-01-25,Hyderabad,INTEL,10000000000523,86.32
2024-01-26,Hyderabad,INTEL,10000000000523,28.17
2024-01-27,Hyderabad,INTEL,10000000000523,58.93
2024-01-28,Hyderabad,INTEL,10000000000523,61.69
2024-01-29,Hyderabad,INTEL,10000000000523,69.44
2024-01-30,Hyderabad,INTEL,10000000000523,16.41
2024-01-01,Hyderabad,INTEL,10000000000524,28.75
2024-01-02,Hyderabad,INTEL,10000000000524,27.86
2024-01-03,Hyderabad,INTEL,10000000000524,52.84
2024-01-04,Hyderabad,INTEL,10000000000524,20.06
2024-01-05,Hyderabad,INTEL,10000000000524,60.25
2024-01-06,Hyderabad,INTEL,10000000000524,43.44
2024-01-07,Hyderabad,INTEL,10000000000524,97.32
2024-01-08,Hyderabad,INTEL,10000000000524,63.29
2024-01-09,Hyderabad,INTEL,10000000000524,99.09
2024-01-10,Hyderabad,INTEL,10000000000524,37.8
2024-01-11,Hyderabad,INTEL,10000000000524,35.34
2024-01-12,Hyderabad,INTEL,10000000000524,41.09
2024-01-13,Hyderabad,INTEL,10000000000524,26.12
2024-01-14,Hyderabad,INTEL,10000000000524,98.67
2024-01-15,Hyderabad,INTEL,10000000000524,35.78
2024-01-16,Hyderabad,INTEL,10000000000524,62.34
2024-01-17,Hyderabad,INTEL,10000000000524,52.92
2024-01-18,Hyderabad,INTEL,10000000000524,77.11
2024-01-19,Hyderabad,INTEL,10000000000524,72.31
2024-01-20,Hyderabad,INTEL,10000000000524,53.6
2024-01-21,Hyderabad,INTEL,10000000000524,40.38
2024-01-22,Hyderabad,INTEL,10000000000524,73.6
2024-01-23,Hyderabad,INTEL,10000000000524,94.27
2024-01-24,Hyderabad,INTEL,10000000000524,100.27
2024-01-25,Hyderabad,INTEL,10000000000524,85.75
2024-01-26,Hyderabad,INTEL,10000000000524,69.89
2024-01-27,Hyderabad,INTEL,10000000000524,13.83
2024-01-28,Hyderabad,INTEL,10000000000524,35.66
2024-01-29,Hyderabad,INTEL,10000000000524,16.98
2024-01-30,Hyderabad,INTEL,10000000000524,64.28
2024-01-01,Hyderabad,AMD,10000000000525,54.77
2024-01-02,Hyderabad,AMD,10000000000525,80.84
2024-01-03,Hyderabad,AMD,10000000000525,35.55
2024-01-04,Hyderabad,AMD,10000000000525,95.42
2024-01-05,Hyderabad,AMD,10000000000525,74.63
2024-01-06,Hyderabad,AMD,10000000000525,15.04
2024-01-07,Hyderabad,AMD,10000000000525,96.86
2024-01-08,Hyderabad,AMD,10000000000525,98.47
2024-01-09,Hyderabad,AMD,10000000000525,26.56
2024-01-10,Hyderabad,AMD,10000000000525,83.81
2024-01-11,Hyderabad,AMD,10000000000525,71.05
2024-01-12,Hyderabad,AMD,10000000000525,51.25
2024-01-13,Hyderabad,AMD,10000000000525,41.87
2024-01-14,Hyderabad,AMD,10000000000525,80.57
2024-01-15,Hyderabad,AMD,10000000000525,64.7
2024-01-16,Hyderabad,AMD,10000000000525,14.57
2024-01-17,Hyderabad,AMD,10000000000525,58.46
2024-01-18,Hyderabad,AMD,10000000000525,35.8
2024-01-19,Hyderabad,AMD,10000000000525,37.59
2024-01-20,Hyderabad,AMD,10000000000525,43.57
2024-01-21,Hyderabad,AMD,10000000000525,98.35
2024-01-22,Hyderabad,AMD,10000000000525,46.36
2024-01-23,Hyderabad,AMD,10000000000525,29.32
2024-01-24,Hyderabad,AMD,10000000000525,33.88
2024-01-25,Hyderabad,AMD,10000000000525,45.51
2024-01-26,Hyderabad,AMD,10000000000525,54.81
2024-01-27,Hyderabad,AMD,10000000000525,11.66
2024-01-28,Hyderabad,AMD,10000000000525,13.78
2024-01-29,Hyderabad,AMD,10000000000525,93.83
2024-01-30,Hyderabad,AMD,10000000000525,77.4
2024-01-01,Hyderabad,INTEL,10000000000526,27.15
2024-01-02,Hyderabad,INTEL,10000000000526,78.35
2024-01-03,Hyderabad,INTEL,10000000000526,61.09
2024-01-04,Hyderabad,INTEL,10000000000526,76.48
2024-01-05,Hyderabad,INTEL,10000000000526,93.92
2024-01-06,Hyderabad,INTEL,10000000000526,53.04
2024-01-07,Hyderabad,INTEL,10000000000526,56.77
2024-01-08,Hyderabad,INTEL,10000000000526,16.91
2024-01-09,Hyderabad,INTEL,10000000000526,90.55
2024-01-10,Hyderabad,INTEL,10000000000526,98.45
2024-01-11,Hyderabad,INTEL,10000000000526,82.55
2024-01-12,Hyderabad,INTEL,10000000000526,70.08
2024-01-13,Hyderabad,INTEL,10000000000526,45.7
2024-01-14,Hyderabad,INTEL,10000000000526,60.63
2024-01-15,Hyderabad,INTEL,10000000000526,63.61
2024-01-16,Hyderabad,INTEL,10000000000526,28.18
2024-01-17,Hyderabad,INTEL,10000000000526,14.41
2024-01-18,Hyderabad,INTEL,10000000000526,37.45
2024-01-19,Hyderabad,INTEL,10000000000526,29.52
2024-01-20,Hyderabad,INTEL,10000000000526,76.24
2024-01-21,Hyderabad,INTEL,10000000000526,22.9
2024-01-22,Hyderabad,INTEL,10000000000526,47.92
2024-01-23,Hyderabad,INTEL,10000000000526,79.12
2024-01-24,Hyderabad,INTEL,10000000000526,83.72
2024-01-25,Hyderabad,INTEL,10000000000526,17.33
2024-01-26,Hyderabad,INTEL,10000000000526,92.69
2024-01-27,Hyderabad,INTEL,10000000000526,42.18
2024-01-28,Hyderabad,INTEL,10000000000526,71.93
2024-01-29,Hyderabad,INTEL,10000000000526,47.12
2024-01-30,Hyderabad,INTEL,10000000000526,58.4
2024-01-01,Hyderabad,AMD,10000000000527,13.09
2024-01-02,Hyderabad,AMD,10000000000527,102.43
2024-01-03,Hyderabad,AMD,10000000000527,49.85
2024-01-04,Hyderabad,AMD,10000000000527,40.35
2024-01-05,Hyderabad,AMD,10000000000527,18.5
2024-01-06,Hyderabad,AMD,10000000000527,32.46
2024-01-07,Hyderabad,AMD,10000000000527,92.33
2024-01-08,Hyderabad,AMD,10000000000527,10.74
2024-01-09,Hyderabad,AMD,10000000000527,87.14
2024-01-10,Hyderabad,AMD,10000000000527,39.7
2024-01-11,Hyderabad,AMD,10000000000527,12.68
2024-01-12,Hyderabad,AMD,10000000000527,45.5
2024-01-13,Hyderabad,AMD,10000000000527,26.42
2024-01-14,Hyderabad,AMD,10000000000527,16.35
2024-01-15,Hyderabad,AMD,10000000000527,76.69
2024-01-16,Hyderabad,AMD,10000000000527,31.62
2024-01-17,Hyderabad,AMD,10000000000527,21.26
2024-01-18,Hyderabad,AMD,10000000000527,104.26
2024-01-19,Hyderabad,AMD,10000000000527,51.82
2024-01-20,Hyderabad,AMD,10000000000527,75.33
2024-01-21,Hyderabad,AMD,10000000000527,23.96
2024-01-22,Hyderabad,AMD,10000000000527,29.39
2024-01-23,Hyderabad,AMD,10000000000527,71.96
2024-01-24,Hyderabad,AMD,10000000000527,28.55
2024-01-25,Hyderabad,AMD,10000000000527,72.46
2024-01-26,Hyderabad,AMD,10000000000527,79.47
2024-01-27,Hyderabad,AMD,10000000000527,91.39
2024-01-28,Hyderabad,AMD,10000000000527,59.93
2024-01-29,Hyderabad,AMD,10000000000527,63.6
2024-01-30,Hyderabad,AMD,10000000000527,92.82
2024-01-01,Hyderabad,INTEL,10000000000528,67.57
2024-01-02,Hyderabad,INTEL,10000000000528,24.57
2024-01-03,Hyderabad,INTEL,10000000000528,60.77
2024-01-04,Hyderabad,INTEL,10000000000528,72.36
2024-01-05,Hyderabad,INTEL,10000000000528,61.94
2024-01-06,Hyderabad,INTEL,10000000000528,46.07
2024-01-07,Hyderabad,INTEL,10000000000528,95.25
2024-01-08,Hyderabad,INTEL,10000000000528,58.92
2024-01-09,Hyderabad,INTEL,10000000000528,64.6
2024-01-10,Hyderabad,INTEL,10000000000528,22.24
2024-01-11,Hyderabad,INTEL,10000000000528,34.4
2024-01-12,Hyderabad,INTEL,10000000000528,41.0
2024-01-13,Hyderabad,INTEL,10000000000528,53.1
2024-01-14,Hyderabad,INTEL,10000000000528,101.32
2024-01-15,Hyderabad,INTEL,10000000000528,25.87
2024-01-16,Hyderabad,INTEL,10000000000528,60.7
2024-01-17,Hyderabad,INTEL,10000000000528,38.05
2024-01-18,Hyderabad,INTEL,10000000000528,10.49
2024-01-19,Hyderabad,INTEL,10000000000528,88.7
2024-01-20,Hyderabad,INTEL,10000000000528,92.12
2024-01-21,Hyderabad,INTEL,10000000000528,65.14
2024-01-22,Hyderabad,INTEL,10000000000528,56.75
2024-01-23,Hyderabad,INTEL,10000000000528,59.98
2024-01-24,Hyderabad,INTEL,10000000000528,34.18
2024-01-25,Hyderabad,INTEL,10000000000528,95.88
2024-01-26,Hyderabad,INTEL,10000000000528,26.71
2024-01-27,Hyderabad,INTEL,10000000000528,36.39
2024-01-28,Hyderabad,INTEL,10000000000528,36.71
2024-01-29,Hyderabad,INTEL,10000000000528,66.01
2024-01-30,Hyderabad,INTEL,10000000000528,86.39
2024-01-01,Hyderabad,INTEL,10000000000529,61.05
2024-01-02,Hyderabad,INTEL,10000000000529,56.26
2024-01-03,Hyderabad,INTEL,10000000000529,42.62
2024-01-04,Hyderabad,INTEL,10000000000529,59.1
2024-01-05,Hyderabad,INTEL,10000000000529,81.11
2024-01-06,Hyderabad,INTEL,10000000000529,74.2
2024-01-07,Hyderabad,INTEL,10000000000529,15.49
2024-01-08,Hyderabad,INTEL,10000000000529,35.8
2024-01-09,Hyderabad,INTEL,10000000000529,54.39
2024-01-10,Hyderabad,INTEL,10000000000529,93.14
2024-01-11,Hyderabad,INTEL,10000000000529,89.51
2024-01-12,Hyderabad,INTEL,10000000000529,90.61
2024-01-13,Hyderabad,INTEL,10000000000529,52.54
2024-01-14,Hyderabad,INTEL,10000000000529,10.17
2024-01-15,Hyderabad,INTEL,10000000000529,67.39
2024-01-16,Hyderabad,INTEL,10000000000529,55.16
2024-01-17,Hyderabad,INTEL,10000000000529,78.38
2024-01-18,Hyderabad,INTEL,10000000000529,37.82
2024-01-19,Hyderabad,INTEL,10000000000529,69.24
2024-01-20,Hyderabad,INTEL,10000000000529,8.14
2024-01-21,Hyderabad,INTEL,10000000000529,17.3
2024-01-22,Hyderabad,INTEL,10000000000529,58.8
2024-01-23,Hyderabad,INTEL,10000000000529,77.29
2024-01-24,Hyderabad,INTEL,10000000000529,58.06
2024-01-25,Hyderabad,INTEL,10000000000529,66.48
2024-01-26,Hyderabad,INTEL,10000000000529,48.17
2024-01-27,Hyderabad,INTEL,10000000000529,11.55
2024-01-28,Hyderabad,INTEL,10000000000529,61.3
2024-01-29,Hyderabad,INTEL,10000000000529,45.64
2024-01-30,Hyderabad,INTEL,10000000000529,76.72
2024-01-01,Hyderabad,INTEL,10000000000530,45.25
2024-01-02,Hyderabad,INTEL,10000000000530,64.4
2024-01-03,Hyderabad,INTEL,10000000000530,28.13
2024-01-04,Hyderabad,INTEL,10000000000530,28.25
2024-01-05,Hyderabad,INTEL,10000000000530,81.99
2024-01-06,Hyderabad,INTEL,10000000000530,64.38
2024-01-07,Hyderabad,INTEL,10000000000530,35.73
2024-01-08,Hyderabad,INTEL,10000000000530,13.42
2024-01-09,Hyderabad,INTEL,10000000000530,24.23
2024-01-10,Hyderabad,INTEL,10000000000530,23.2
2024-01-11,Hyderabad,INTEL,10000000000530,82.06
2024-01-12,Hyderabad,INTEL,10000000000530,100.38
2024-01-13,Hyderabad,INTEL,10000000000530,66.74
2024-01-14,Hyderabad,INTEL,10000000000530,91.38
2024-01-15,Hyderabad,INTEL,10000000000530,18.18
2024-01-16,Hyderabad,INTEL,10000000000530,34.08
2024-01-17,Hyderabad,INTEL,10000000000530,28.55
2024-01-18,Hyderabad,INTEL,10000000000530,94.62
2024-01-19,Hyderabad,INTEL,10000000000530,19.13
2024-01-20,Hyderabad,INTEL,10000000000530,46.52
2024-01-21,Hyderabad,INTEL,10000000000530,78.9
2024-01-22,Hyderabad,INTEL,10000000000530,74.69
2024-01-23,Hyderabad,INTEL,10000000000530,64.77
2024-01-24,Hyderabad,INTEL,10000000000530,78.84
2024-01-25,Hyderabad,INTEL,10000000000530,63.89
2024-01-26,Hyderabad,INTEL,10000000000530,51.74
2024-01-27,Hyderabad,INTEL,10000000000530,71.14
2024-01-28,Hyderabad,INTEL,10000000000530,17.24
2024-01-29,Hyderabad,INTEL,10000000000530,76.37
2024-01-30,Hyderabad,INTEL,10000000000530,11.74
2024-01-01,Hyderabad,AMD,10000000000531,26.82
2024-01-02,Hyderabad,AMD,10000000000531,73.21
2024-01-03,Hyderabad,AMD,10000000000531,88.01
2024-01-04,Hyderabad,AMD,10000000000531,66.24
2024-01-05,Hyderabad,AMD,10000000000531,18.16
2024-01-06,Hyderabad,AMD,10000000000531,44.7
2024-01-07,Hyderabad,AMD,10000000000531,88.87
